f_findingid,s_studyid,s_ericid,reviewid,s_interventionid,s_intervention_name,s_productid,s_product_name,s_citation,s_publication,s_publication_date,s_posting_date,s_purpose_of_review,s_study_page_url,s_protocol,s_protocol_version,s_standards_version,s_study_design,s_study_rating,s_rating_reason,s_ineligibility_reason,s_class_type_general,s_class_type_inclusion,s_ell,s_frpl,s_international,s_swd,s_gender_female,s_gender_male,s_ethnicity_hispanic,s_ethnicity_not_hispanic,s_race_asian,s_race_black,s_race_native_american,s_race_other,s_race_pacific_islander,s_race_white,s_school_type_charter,s_school_type_parochial,s_school_type_private,s_school_type_public,s_urbanicity_rural,s_urbanicity_suburban,s_urbanicity_urban,s_program_type_curriculum,s_program_type_policy,s_program_type_practice,s_program_type_school_level,s_program_type_supplement,s_program_type_teacher_level,s_delivery_method_individual,s_delivery_method_school,s_delivery_method_small_group,s_delivery_method_whole_class,f_comparison,f_outcome_domain,f_outcome_measure,f_period,f_sample_description,f_is_subgroup,f_ss,f_t_ss,f_c_ss,f_cluster_ss,f_t_cluster_ss,f_c_cluster_ss,f_t_mean,f_c_mean,f_t_sd,f_c_sd,f_effect_size_study,f_effect_size_wwc,f_improvement_index,f_p_value_study,f_p_value_wwc,f_icc,f_is_stat_sig,f_finding_rating,f_essa_rating,s_multisite,f_l1_unit_of_analysis,qed,with_res,version_2_1_up,grade_band,grade_ece,grade_3_6,grade_k_3,grade_6_9,grade_9_12,topic,outcome_domain,alphabetics,literacy,math,other,science,interpersonal,intrapersonal,progress,comprehension,fluency,writing,outcome_var,category,broad,narrow,researcher,developer
241,76713,,50765,464,Fast ForWordÃÂÃÂ®,172,Fast ForWordÃÂÃÂ® (Beginning Reading),"Scientific Learning Corporation. (2005b). Improved reading skills by students in the Lancaster County School District who used Fast ForWordÃÂÃÂ® to Reading 2. MAPS for Learning: Educator Reports, 9(8), 1ÃÂ¢ÃÂÃÂ4.","MAPS for Learning: Educator Reports, 9(8), 1ÃÂ¢ÃÂÃÂ4.",2005b,,Intervention Report,/Study/76713,Beginning Reading,2.0999999,2.0999999,RCT,Meets WWC standards without reservations,,,,,,36,,,,,,,,35,,,,63,,,,1,,,,0,0,0,0,1,0,0,0,0,1,96.300003,Alphabetics,test of word reading efficiency (towre): sight word efficiency subtest,,Grade 3,False,50,25,25,,,,99.900002,96.300003,16.1,10.4,.25999999,.26145089,10,,.36247385,,False,,,,Student,0,0,0,K-3,0,0,1,0,0,literacy,alphabetics,1,0,0,0,0,0,0,0,0,0,0,test of word reading efficiency (towre),narrow,0,1,0,0
221,76713,,50765,464,Fast ForWordÃÂÃÂ®,172,Fast ForWordÃÂÃÂ® (Beginning Reading),"Scientific Learning Corporation. (2005b). Improved reading skills by students in the Lancaster County School District who used Fast ForWordÃÂÃÂ® to Reading 2. MAPS for Learning: Educator Reports, 9(8), 1ÃÂ¢ÃÂÃÂ4.","MAPS for Learning: Educator Reports, 9(8), 1ÃÂ¢ÃÂÃÂ4.",2005b,,Intervention Report,/Study/76713,Beginning Reading,2.0999999,2.0999999,RCT,Meets WWC standards without reservations,,,,,,36,,,,,,,,35,,,,63,,,,1,,,,0,0,0,0,1,0,0,0,0,1,103.1,Alphabetics,test of word reading efficiency (towre): phonemic decoding efficiency subtest,,Grade 3,False,50,25,25,,,,107.9,103.1,15.1,12.3,.34,.34307519,13,,.23510922,,False,,,,Student,0,0,0,K-3,0,0,1,0,0,literacy,alphabetics,1,0,0,0,0,0,0,0,0,0,0,test of word reading efficiency (towre),narrow,0,1,0,0
1745,76854,,67085,464,Fast ForWordÃÂÃÂ®,172,Fast ForWordÃÂÃÂ® (Beginning Reading),"Scientific Learning Corporation. (2007). Students in Western Australia improve language and literacy skills: EducatorÃÂ¢ÃÂÃÂs briefing. Oakland, CA: Author. Retrieved from http://www.scilearn.com","Oakland, CA: Author. Retrieved from http://www.scilearn.com",2007,,Intervention Report,/Study/76854,Beginning Reading,2.0999999,2.0999999,RCT,Meets WWC standards without reservations,,,,,,,1,,30,70,,,,,,,,,,,,1,,,1,1,0,0,0,0,0,0,0,1,0,8.1999998,Alphabetics,queensland university inventory of literacy (quil),Posttest,5- to 8-year olds,False,63,32,31,,,,8.6000004,8.1999998,2.7,2.9000001,.13,.1410861,5,,.60778946,,False,,,,Student,0,0,0,K-3,0,0,1,0,0,literacy,alphabetics,1,0,0,0,0,0,0,0,0,0,0,queensland university inventory of literacy (quil),narrow,0,1,0,0
5316,76978,,100083,464,Fast ForWordÃÂÃÂ®,,,"Slattery, C. A. (2003). The impact of a computer-based training system on strengthening phonemic awareness and increasing reading ability level (Doctoral dissertation). Available from ProQuest Dissertations & Theses database. (UMI No. 3103754).",Available from ProQuest Dissertations & Theses database. (UMI No. 3103754),2003,,Grant Competition,/Study/76978,Adolescent Literacy,3,3,RCT,Meets WWC standards without reservations,,,1,,,,,,,,,,,,,,,,,,,1,,,,0,0,0,0,1,0,1,0,0,0,2.8699999,Literacy achievement,qualitative reading inventory ii (qri-ii),1 Year,Full sample,False,60,30,30,60,30,30,3.97,2.8699999,1.0599999,1.04,,.75197577,27,0,.0050569125,,True,Meets WWC standards without reservations,,True,Student,0,0,1,3-6,0,1,0,0,0,literacy,general literacy,0,1,0,0,0,0,0,0,0,0,0,qualitative reading inventory (qri),narrow,0,1,0,0
5315,76978,,100083,464,Fast ForWordÃÂÃÂ®,,,"Slattery, C. A. (2003). The impact of a computer-based training system on strengthening phonemic awareness and increasing reading ability level (Doctoral dissertation). Available from ProQuest Dissertations & Theses database. (UMI No. 3103754).",Available from ProQuest Dissertations & Theses database. (UMI No. 3103754),2003,,Grant Competition,/Study/76978,Adolescent Literacy,3,3,RCT,Meets WWC standards without reservations,,,1,,,,,,,,,,,,,,,,,,,1,,,,0,0,0,0,1,0,1,0,0,0,10.93,Alphabetics,yopp-singer test of phoneme segmentation,1 Year,Full sample,False,60,30,30,60,30,30,16.5,10.93,4.0700002,3.52,,1.011669,34,0,.00023449409,,True,Meets WWC standards without reservations,,True,Student,0,0,1,3-6,0,1,0,0,0,literacy,alphabetics,1,0,0,0,0,0,0,0,0,0,0,yopp singer of phoneme segmentation,narrow,0,1,0,0
2291,77027,ED503112,67254,1064,Big Brothers Big Sisters (BBBS) School-Based Mentoring,,,"Herrera, C., Kauh, T. J., Cooney, S. M., Grossman, J. B., & McMaken, J. (2008). High school students as mentors: Findings from the Big Brothers Big Sisters school-based mentoring impact study. Philadelphia: Public/Private Ventures.",Philadelphia: Public/Private Ventures.,2008,,Single Study Review,/Study/77027,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,2.9100001,Emotional/internal behavior,social acceptance: teacher report,,Adult Mentor Group,False,386,193,193,,,,2.8900001,2.9100001,.66000003,.69,-.029999999,-.029564423,-1,,.76842439,,False,,,,Student,0,0,0,6-9,0,0,0,1,0,behavior,intrapersonal,0,0,0,0,0,0,1,0,0,0,0,researcher,researcher,0,0,1,0
4754,77027,ED503112,67254,1064,Big Brothers Big Sisters (BBBS) School-Based Mentoring,,,"Herrera, C., Kauh, T. J., Cooney, S. M., Grossman, J. B., & McMaken, J. (2008). High school students as mentors: Findings from the Big Brothers Big Sisters school-based mentoring impact study. Philadelphia: Public/Private Ventures.",Philadelphia: Public/Private Ventures.,2008,,Single Study Review,/Study/77027,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,2.7,Emotional/internal behavior,"classroom effort, teacher report",,Youth Mentor Group,False,331,167,164,,,,2.6700001,2.7,.77999997,.79000002,-.039999999,-.038130816,-2,,.71622396,,False,,,,Student,0,0,0,6-9,0,0,0,1,0,behavior,intrapersonal,0,0,0,0,0,0,1,0,0,0,0,researcher,researcher,0,0,1,0
2288,77027,ED503112,67254,1064,Big Brothers Big Sisters (BBBS) School-Based Mentoring,,,"Herrera, C., Kauh, T. J., Cooney, S. M., Grossman, J. B., & McMaken, J. (2008). High school students as mentors: Findings from the Big Brothers Big Sisters school-based mentoring impact study. Philadelphia: Public/Private Ventures.",Philadelphia: Public/Private Ventures.,2008,,Single Study Review,/Study/77027,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,2.72,Emotional/internal behavior,scholastic efficacy: child report,,Adult Mentor Group,False,474,243,231,,,,2.76,2.72,.61000001,.60000002,.07,.065994471,3,,.44680187,,False,,,,Student,0,0,0,6-9,0,0,0,1,0,behavior,intrapersonal,0,0,0,0,0,0,1,0,0,0,0,researcher,researcher,0,0,1,0
4756,77027,ED503112,67254,1064,Big Brothers Big Sisters (BBBS) School-Based Mentoring,,,"Herrera, C., Kauh, T. J., Cooney, S. M., Grossman, J. B., & McMaken, J. (2008). High school students as mentors: Findings from the Big Brothers Big Sisters school-based mentoring impact study. Philadelphia: Public/Private Ventures.",Philadelphia: Public/Private Ventures.,2008,,Single Study Review,/Study/77027,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,3.05,Emotional/internal behavior,connectedness to school: child report,,Youth Mentor Group,False,416,212,204,,,,3.01,3.05,.63,.69,-.059999999,-.060486842,-2,,.54115379,,False,,,,Student,0,0,0,6-9,0,0,0,1,0,behavior,intrapersonal,0,0,0,0,0,0,1,0,0,0,0,researcher,researcher,0,0,1,0
2314,77027,ED503112,67254,1064,Big Brothers Big Sisters (BBBS) School-Based Mentoring,,,"Herrera, C., Kauh, T. J., Cooney, S. M., Grossman, J. B., & McMaken, J. (2008). High school students as mentors: Findings from the Big Brothers Big Sisters school-based mentoring impact study. Philadelphia: Public/Private Ventures.",Philadelphia: Public/Private Ventures.,2008,,Single Study Review,/Study/77027,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,3.1600001,Emotional/internal behavior,academic self-esteem: child report,,Adult Mentor Group,False,445,243,202,,,,3.1900001,3.1600001,.69999999,.70999998,.039999999,.04250795,2,,.67470878,,False,,,,Student,0,0,0,6-9,0,0,0,1,0,behavior,intrapersonal,0,0,0,0,0,0,1,0,0,0,0,researcher,researcher,0,0,1,0
2278,77027,ED503112,67254,1064,Big Brothers Big Sisters (BBBS) School-Based Mentoring,,,"Herrera, C., Kauh, T. J., Cooney, S. M., Grossman, J. B., & McMaken, J. (2008). High school students as mentors: Findings from the Big Brothers Big Sisters school-based mentoring impact study. Philadelphia: Public/Private Ventures.",Philadelphia: Public/Private Ventures.,2008,,Single Study Review,/Study/77027,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,2.76,Emotional/internal behavior,"classroom effort, teacher report",,Adult Mentor Group,False,383,193,190,,,,2.9000001,2.76,.74000001,.82999998,.18000001,.17778091,7,,.079209559,,False,,,,Student,0,0,0,6-9,0,0,0,1,0,behavior,intrapersonal,0,0,0,0,0,0,1,0,0,0,0,researcher,researcher,0,0,1,0
2319,77027,ED503112,67254,1064,Big Brothers Big Sisters (BBBS) School-Based Mentoring,,,"Herrera, C., Kauh, T. J., Cooney, S. M., Grossman, J. B., & McMaken, J. (2008). High school students as mentors: Findings from the Big Brothers Big Sisters school-based mentoring impact study. Philadelphia: Public/Private Ventures.",Philadelphia: Public/Private Ventures.,2008,,Single Study Review,/Study/77027,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,3.1099999,Emotional/internal behavior,number of assignments completed: teacher report,,Adult Mentor Group,False,356,190,166,,,,3.1700001,3.1099999,.99000001,1.0700001,.059999999,.058238447,2,,.5726651,,False,,,,Student,0,0,0,6-9,0,0,0,1,0,behavior,intrapersonal,0,0,0,0,0,0,1,0,0,0,0,researcher,researcher,0,0,1,0
2308,77027,ED503112,67254,1064,Big Brothers Big Sisters (BBBS) School-Based Mentoring,,,"Herrera, C., Kauh, T. J., Cooney, S. M., Grossman, J. B., & McMaken, J. (2008). High school students as mentors: Findings from the Big Brothers Big Sisters school-based mentoring impact study. Philadelphia: Public/Private Ventures.",Philadelphia: Public/Private Ventures.,2008,,Single Study Review,/Study/77027,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,3.29,Emotional/internal behavior,school preparedness: teacher report,,Youth Mentor Group,False,331,167,164,,,,3.28,3.29,1,.92000002,-.0099999998,-.010379956,0,,.92758244,,False,,,,Student,0,0,0,6-9,0,0,0,1,0,behavior,intrapersonal,0,0,0,0,0,0,1,0,0,0,0,researcher,researcher,0,0,1,0
2285,77027,ED503112,67254,1064,Big Brothers Big Sisters (BBBS) School-Based Mentoring,,,"Herrera, C., Kauh, T. J., Cooney, S. M., Grossman, J. B., & McMaken, J. (2008). High school students as mentors: Findings from the Big Brothers Big Sisters school-based mentoring impact study. Philadelphia: Public/Private Ventures.",Philadelphia: Public/Private Ventures.,2008,,Single Study Review,/Study/77027,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,3.21,Emotional/internal behavior,"positive classroom affect, teacher report",,Adult Mentor Group,False,382,192,190,,,,3.1900001,3.21,.69,.70999998,-.029999999,-.028514234,-1,,.76959622,,False,,,,Student,0,0,0,6-9,0,0,0,1,0,behavior,intrapersonal,0,0,0,0,0,0,1,0,0,0,0,researcher,researcher,0,0,1,0
4752,77027,ED503112,67254,1064,Big Brothers Big Sisters (BBBS) School-Based Mentoring,,,"Herrera, C., Kauh, T. J., Cooney, S. M., Grossman, J. B., & McMaken, J. (2008). High school students as mentors: Findings from the Big Brothers Big Sisters school-based mentoring impact study. Philadelphia: Public/Private Ventures.",Philadelphia: Public/Private Ventures.,2008,,Single Study Review,/Study/77027,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,3.1300001,Emotional/internal behavior,academic self-esteem: child report,,Youth Mentor Group,False,397,202,195,,,,3.1300001,3.1300001,.70999998,.79000002,0,0,0,,.99998999,,False,,,,Student,0,0,0,6-9,0,0,0,1,0,behavior,intrapersonal,0,0,0,0,0,0,1,0,0,0,0,researcher,researcher,0,0,1,0
4759,77027,ED503112,67254,1064,Big Brothers Big Sisters (BBBS) School-Based Mentoring,,,"Herrera, C., Kauh, T. J., Cooney, S. M., Grossman, J. B., & McMaken, J. (2008). High school students as mentors: Findings from the Big Brothers Big Sisters school-based mentoring impact study. Philadelphia: Public/Private Ventures.",Philadelphia: Public/Private Ventures.,2008,,Single Study Review,/Study/77027,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,.91000003,Emotional/internal behavior,misconduct outside of school: child report,,Youth Mentor Group,False,397,202,195,,,,.94999999,.91000003,.25,.28,.15000001,.15056647,6,,.13619213,,False,,,,Student,0,0,0,6-9,0,0,0,1,0,behavior,intrapersonal,0,0,0,0,0,0,1,0,0,0,0,researcher,researcher,0,0,1,0
4758,77027,ED503112,67254,1064,Big Brothers Big Sisters (BBBS) School-Based Mentoring,,,"Herrera, C., Kauh, T. J., Cooney, S. M., Grossman, J. B., & McMaken, J. (2008). High school students as mentors: Findings from the Big Brothers Big Sisters school-based mentoring impact study. Philadelphia: Public/Private Ventures.",Philadelphia: Public/Private Ventures.,2008,,Single Study Review,/Study/77027,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,.18000001,Emotional/internal behavior,engaging in serious school misconduct: teacher report,,Youth Mentor Group,False,324,164,160,,,,.15000001,.18000001,.37,.38,-.079999998,-.079819642,-3,,.4721193,,False,,,,Student,0,0,0,6-9,0,0,0,1,0,behavior,intrapersonal,0,0,0,0,0,0,1,0,0,0,0,researcher,researcher,0,0,1,0
2286,77027,ED503112,67254,1064,Big Brothers Big Sisters (BBBS) School-Based Mentoring,,,"Herrera, C., Kauh, T. J., Cooney, S. M., Grossman, J. B., & McMaken, J. (2008). High school students as mentors: Findings from the Big Brothers Big Sisters school-based mentoring impact study. Philadelphia: Public/Private Ventures.",Philadelphia: Public/Private Ventures.,2008,,Single Study Review,/Study/77027,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,3.0799999,Emotional/internal behavior,prosocial behavior: teacher report,,Adult Mentor Group,False,384,194,190,,,,3.1600001,3.0799999,.58999997,.66000003,.13,.1276233,5,,.20376788,,False,,,,Student,0,0,0,6-9,0,0,0,1,0,behavior,intrapersonal,0,0,0,0,0,0,1,0,0,0,0,researcher,researcher,0,0,1,0
2289,77027,ED503112,67254,1064,Big Brothers Big Sisters (BBBS) School-Based Mentoring,,,"Herrera, C., Kauh, T. J., Cooney, S. M., Grossman, J. B., & McMaken, J. (2008). High school students as mentors: Findings from the Big Brothers Big Sisters school-based mentoring impact study. Philadelphia: Public/Private Ventures.",Philadelphia: Public/Private Ventures.,2008,,Single Study Review,/Study/77027,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,3.4100001,Emotional/internal behavior,school preparedness: teacher report,,Adult Mentor Group,False,381,191,190,,,,3.49,3.4100001,.97000003,.94999999,.079999998,.083161518,3,,.43555567,,False,,,,Student,0,0,0,6-9,0,0,0,1,0,behavior,intrapersonal,0,0,0,0,0,0,1,0,0,0,0,researcher,researcher,0,0,1,0
2317,77027,ED503112,67254,1064,Big Brothers Big Sisters (BBBS) School-Based Mentoring,,,"Herrera, C., Kauh, T. J., Cooney, S. M., Grossman, J. B., & McMaken, J. (2008). High school students as mentors: Findings from the Big Brothers Big Sisters school-based mentoring impact study. Philadelphia: Public/Private Ventures.",Philadelphia: Public/Private Ventures.,2008,,Single Study Review,/Study/77027,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,2.3099999,Emotional/internal behavior,difficulty in class: teacher report,,Adult Mentor Group,False,361,194,167,,,,2.23,2.3099999,.73000002,.73000002,-.11,-.10935993,-4,,.29821682,,False,,,,Student,0,0,0,6-9,0,0,0,1,0,behavior,intrapersonal,0,0,0,0,0,0,1,0,0,0,0,researcher,researcher,0,0,1,0
4757,77027,ED503112,67254,1064,Big Brothers Big Sisters (BBBS) School-Based Mentoring,,,"Herrera, C., Kauh, T. J., Cooney, S. M., Grossman, J. B., & McMaken, J. (2008). High school students as mentors: Findings from the Big Brothers Big Sisters school-based mentoring impact study. Philadelphia: Public/Private Ventures.",Philadelphia: Public/Private Ventures.,2008,,Single Study Review,/Study/77027,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,2.3,Emotional/internal behavior,difficulty in class: teacher report,,Youth Mentor Group,False,331,167,164,,,,2.3399999,2.3,.73000002,.75,.050000001,.053932458,2,,.64957023,,False,,,,Student,0,0,0,6-9,0,0,0,1,0,behavior,intrapersonal,0,0,0,0,0,0,1,0,0,0,0,researcher,researcher,0,0,1,0
4760,77027,ED503112,67254,1064,Big Brothers Big Sisters (BBBS) School-Based Mentoring,,,"Herrera, C., Kauh, T. J., Cooney, S. M., Grossman, J. B., & McMaken, J. (2008). High school students as mentors: Findings from the Big Brothers Big Sisters school-based mentoring impact study. Philadelphia: Public/Private Ventures.",Philadelphia: Public/Private Ventures.,2008,,Single Study Review,/Study/77027,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,2.95,Emotional/internal behavior,number of assignments completed: teacher report,,Youth Mentor Group,False,327,166,161,,,,2.99,2.95,1.0700001,.93000001,.039999999,.039767612,2,,.71789014,,False,,,,Student,0,0,0,6-9,0,0,0,1,0,behavior,intrapersonal,0,0,0,0,0,0,1,0,0,0,0,researcher,researcher,0,0,1,0
2324,77027,ED503112,67254,1064,Big Brothers Big Sisters (BBBS) School-Based Mentoring,,,"Herrera, C., Kauh, T. J., Cooney, S. M., Grossman, J. B., & McMaken, J. (2008). High school students as mentors: Findings from the Big Brothers Big Sisters school-based mentoring impact study. Philadelphia: Public/Private Ventures.",Philadelphia: Public/Private Ventures.,2008,,Single Study Review,/Study/77027,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,2.9400001,Emotional/internal behavior,task orientation: teacher report,,Adult Mentor Group,False,360,193,167,,,,2.99,2.9400001,1,.94,.050000001,.05129876,2,,.63648379,,False,,,,Student,0,0,0,6-9,0,0,0,1,0,behavior,intrapersonal,0,0,0,0,0,0,1,0,0,0,0,researcher,researcher,0,0,1,0
2306,77027,ED503112,67254,1064,Big Brothers Big Sisters (BBBS) School-Based Mentoring,,,"Herrera, C., Kauh, T. J., Cooney, S. M., Grossman, J. B., & McMaken, J. (2008). High school students as mentors: Findings from the Big Brothers Big Sisters school-based mentoring impact study. Philadelphia: Public/Private Ventures.",Philadelphia: Public/Private Ventures.,2008,,Single Study Review,/Study/77027,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,2.8399999,Emotional/internal behavior,quality of class work: teacher report,,Youth Mentor Group,False,327,166,161,,,,2.9200001,2.8399999,.97000003,.88999999,.039999999,.085686989,2,,.71789014,,False,,,,Student,0,0,0,6-9,0,0,0,1,0,behavior,intrapersonal,0,0,0,0,0,0,1,0,0,0,0,researcher,researcher,0,0,1,0
2284,77027,ED503112,67254,1064,Big Brothers Big Sisters (BBBS) School-Based Mentoring,,,"Herrera, C., Kauh, T. J., Cooney, S. M., Grossman, J. B., & McMaken, J. (2008). High school students as mentors: Findings from the Big Brothers Big Sisters school-based mentoring impact study. Philadelphia: Public/Private Ventures.",Philadelphia: Public/Private Ventures.,2008,,Single Study Review,/Study/77027,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,2.8699999,Emotional/internal behavior,number of assignments completed: teacher report,,Adult Mentor Group,False,383,190,193,,,,3.0699999,2.8699999,.99000001,1.1,.19,.19066778,8,,.063987739,,False,,,,Student,0,0,0,6-9,0,0,0,1,0,behavior,intrapersonal,0,0,0,0,0,0,1,0,0,0,0,researcher,researcher,0,0,1,0
2318,77027,ED503112,67254,1064,Big Brothers Big Sisters (BBBS) School-Based Mentoring,,,"Herrera, C., Kauh, T. J., Cooney, S. M., Grossman, J. B., & McMaken, J. (2008). High school students as mentors: Findings from the Big Brothers Big Sisters school-based mentoring impact study. Philadelphia: Public/Private Ventures.",Philadelphia: Public/Private Ventures.,2008,,Single Study Review,/Study/77027,Single Study Review,2,2.0999999,RCT,Meets WWC standards without reservations,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,.16,Emotional/internal behavior,engaging in serious school misconduct: teacher report,,Adult Mentor Group,False,351,187,164,,,,.14,.16,.34999999,.37,-.059999999,-.055516351,-2,,.575324,,False,,,,Student,0,0,0,6-9,0,0,0,1,0,behavior,intrapersonal,0,0,0,0,0,0,1,0,0,0,0,researcher,researcher,0,0,1,0
