f_findingid,s_studyid,s_interventionid,s_intervention_name,s_citation,s_purpose_of_review,s_protocol,s_protocol_version,s_standards_version,s_study_design,s_study_rating,s_program_type_curriculum,s_program_type_policy,s_program_type_practice,s_program_type_school_level,s_program_type_supplement,s_program_type_teacher_level,s_delivery_method_individual,s_delivery_method_school,s_delivery_method_small_group,s_delivery_method_whole_class,f_outcome_domain,f_outcome_measure,f_is_subgroup,f_ss,f_t_ss,f_c_ss,f_t_cluster_ss,f_c_cluster_ss,f_cluster_ss,f_t_mean,f_c_mean,f_t_sd,f_c_sd,f_effect_size_study,f_effect_size_wwc,f_p_value_study,f_p_value_wwc,f_icc,s_multisite,revised_outcome_measure,topic_area,outcome_type,qed,with_res,grade_ece,grade_3_6,grade_k_3,grade_6_9,grade_9_12,standards_21_plus,alphabetics,literacy,math,other,science,interpersonal,intrapersonal,progress,comprehension,fluency,writing,broad,narrow,researcher,developer
8672,79868,1298,Teaching Strategies for Improving Algebra Knowledge in Middle and High School Students,"Star, J. R., & Rittle-Johnson, B. (2008). Flexibility in problem solving: The case of equation solving. Learning and Instruction, 18(6), 565Ã¢ÂÂ579.",Practice Guide,Teaching Algebra Practice Guide Protocol,3,3,RCT,Meets WWC standards without reservations,0,0,0,0,0,0,0,0,0,0,Procedural knowledge,all equations,False,66,34,32,34,32,66,.76226753,.72000003,,,.059999999,.12570307,.81,.80830073,,True,researcher,math,researcher,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8760,79868,1298,Teaching Strategies for Improving Algebra Knowledge in Middle and High School Students,"Star, J. R., & Rittle-Johnson, B. (2008). Flexibility in problem solving: The case of equation solving. Learning and Instruction, 18(6), 565Ã¢ÂÂ579.",Practice Guide,Teaching Algebra Practice Guide Protocol,3,3,RCT,Meets WWC standards without reservations,0,0,0,0,0,0,0,0,0,0,Procedural flexibility,overall knowledge of multiple strategies,False,66,34,32,34,32,66,.5,.38999999,,,.51999998,.52440739,.039999999,.038598377,,True,researcher,math,researcher,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10274,79868,1298,Teaching Strategies for Improving Algebra Knowledge in Middle and High School Students,"Star, J. R., & Rittle-Johnson, B. (2008). Flexibility in problem solving: The case of equation solving. Learning and Instruction, 18(6), 565Ã¢ÂÂ579.",Practice Guide,Teaching Algebra Practice Guide Protocol,3,3,RCT,Meets WWC standards without reservations,0,0,0,0,0,0,0,0,0,0,Procedural flexibility,overall knowledge of multiple strategies,False,63,31,32,31,32,63,.50999999,.38999999,,,.68000001,.67665583,.0093,.0092911776,,True,researcher,math,researcher,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10276,79868,1298,Teaching Strategies for Improving Algebra Knowledge in Middle and High School Students,"Star, J. R., & Rittle-Johnson, B. (2008). Flexibility in problem solving: The case of equation solving. Learning and Instruction, 18(6), 565Ã¢ÂÂ579.",Practice Guide,Teaching Algebra Practice Guide Protocol,3,3,RCT,Meets WWC standards without reservations,0,0,0,0,0,0,0,0,0,0,Procedural flexibility,use of multiple strategies,False,63,31,32,31,32,63,.64999998,.44999999,,,.52999997,.52401406,.039999999,.04172723,,True,researcher,math,researcher,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8762,79868,1298,Teaching Strategies for Improving Algebra Knowledge in Middle and High School Students,"Star, J. R., & Rittle-Johnson, B. (2008). Flexibility in problem solving: The case of equation solving. Learning and Instruction, 18(6), 565Ã¢ÂÂ579.",Practice Guide,Teaching Algebra Practice Guide Protocol,3,3,RCT,Meets WWC standards without reservations,0,0,0,0,0,0,0,0,0,0,Procedural flexibility,use of efficient strategies--use of a shortcut strategy,False,66,34,32,34,32,66,.20999999,0,,,.93000001,.9322899,0,.00034782113,,True,researcher,math,researcher,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10275,79868,1298,Teaching Strategies for Improving Algebra Knowledge in Middle and High School Students,"Star, J. R., & Rittle-Johnson, B. (2008). Flexibility in problem solving: The case of equation solving. Learning and Instruction, 18(6), 565Ã¢ÂÂ579.",Practice Guide,Teaching Algebra Practice Guide Protocol,3,3,RCT,Meets WWC standards without reservations,0,0,0,0,0,0,0,0,0,0,Procedural flexibility,use of efficient strategies--use of a shortcut strategy,False,63,31,32,31,32,63,.0099999998,0,,,.52999997,.23472428,.36000001,.039521787,,True,researcher,math,researcher,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8761,79868,1298,Teaching Strategies for Improving Algebra Knowledge in Middle and High School Students,"Star, J. R., & Rittle-Johnson, B. (2008). Flexibility in problem solving: The case of equation solving. Learning and Instruction, 18(6), 565Ã¢ÂÂ579.",Practice Guide,Teaching Algebra Practice Guide Protocol,3,3,RCT,Meets WWC standards without reservations,0,0,0,0,0,0,0,0,0,0,Procedural flexibility,use of multiple strategies,False,66,34,32,34,32,66,.46000001,.44999999,,,.029999999,.026871644,.91000003,.90342957,,True,researcher,math,researcher,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2182,79899,1137,Project STAR (Sit Together and Read),"Piasta, S. B., Justice, L. M., McGinty, A. S., & Kaderavek, J. N. (2012). Increasing young childrenÃÂ¢ÃÂÃÂs contact with print during shared reading: Longitudinal effects on literacy achievement. Child Development, 83(3), 810ÃÂ¢ÃÂÃÂ820.",Single Study Review,Single Study Review,2,2.0999999,RCT,Meets WWC standards with reservations,0,0,0,0,0,0,0,0,0,1,Print knowledge,spelling,False,249,131,118,31,27,58,21.82,19.99,5.02,4.6199999,.38,.37736681,.0020000001,.0030313558,,True,woodcock johnson,literacy,narrow,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2180,79899,1137,Project STAR (Sit Together and Read),"Piasta, S. B., Justice, L. M., McGinty, A. S., & Kaderavek, J. N. (2012). Increasing young childrenÃÂ¢ÃÂÃÂs contact with print during shared reading: Longitudinal effects on literacy achievement. Child Development, 83(3), 810ÃÂ¢ÃÂÃÂ820.",Single Study Review,Single Study Review,2,2.0999999,RCT,Meets WWC standards with reservations,0,0,0,0,0,0,0,0,0,1,Print knowledge,woodcock-johnson iii (wj-iii): letter-word identification subtest,False,221,110,111,24,26,50,20.76,19.32,7.1700001,5.2399998,.23,.22868674,.057999998,.088753499,,True,woodcock johnson,literacy,narrow,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2181,79899,1137,Project STAR (Sit Together and Read),"Piasta, S. B., Justice, L. M., McGinty, A. S., & Kaderavek, J. N. (2012). Increasing young childrenÃÂ¢ÃÂÃÂs contact with print during shared reading: Longitudinal effects on literacy achievement. Child Development, 83(3), 810ÃÂ¢ÃÂÃÂ820.",Single Study Review,Single Study Review,2,2.0999999,RCT,Meets WWC standards with reservations,0,0,0,0,0,0,0,0,0,1,Print knowledge,spelling,False,221,110,111,24,26,50,15.3,14.58,3.29,2.95,.23,.22969438,.059999999,.088753499,,True,woodcock johnson,literacy,narrow,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2177,79899,1137,Project STAR (Sit Together and Read),"Piasta, S. B., Justice, L. M., McGinty, A. S., & Kaderavek, J. N. (2012). Increasing young childrenÃÂ¢ÃÂÃÂs contact with print during shared reading: Longitudinal effects on literacy achievement. Child Development, 83(3), 810ÃÂ¢ÃÂÃÂ820.",Single Study Review,Single Study Review,2,2.0999999,RCT,Meets WWC standards with reservations,0,0,0,0,0,0,0,0,0,1,Oral language,peabody picture vocabulary test iv (ppvt-iv),False,246,135,111,31,27,58,97.220001,97.839996,10.5,13.7,-.050000001,-.051301215,,.69669878,,True,peabody individual achievement test (piat),literacy,narrow,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4268,79958,1078,We Have Skills!,"Marquez, B., Marquez, J., Vincent, C., Pennefather, J., Sprague, J., Smolkowski, K., & Yeaton, P. (2014). The iterative development and initial evaluation of We Have Skills!, an innovative approach to teaching social skills to elementary students. Education and Treatment of Children, 37(1), 137&ndash;161.",Quick Review,Single Study Review,2,3,RCT,Meets WWC standards without reservations,0,0,0,0,0,0,0,0,0,1,Social outcomes,elementary school behavior assessment (esba): total score,False,1466,822,644,37,33,70,33.610001,32.299999,,,.27000001,.27000001,.001,5.1931386e-07,,True,elementary school behavior assessment (esba),behavior,researcher,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3551,80557,1101,Teacher Advancement Program (TAP),"Schacter, J., Thum, Y. M., Reifsneider, D., & Schiff, T. (2004). The Teacher Advancement Program report two: Year three results from Arizona and year one results from South Carolina TAP schools. Santa Monica, CA: Milken Family Foundation. Retrieved from http://www.tapsystem.org",Grant Competition,Single Study Review,2,3,QED,Meets WWC standards with reservations,0,0,0,0,0,0,0,1,0,0,General Mathematics Achievement,palmetto achievement challenge test (pact): achievement scores math,False,12,6,6,6,6,12,,,,,.33000001,.33000001,,.57910055,,True,south carolina palmetto achievement challenge test (pact),math,broad,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3550,80557,1101,Teacher Advancement Program (TAP),"Schacter, J., Thum, Y. M., Reifsneider, D., & Schiff, T. (2004). The Teacher Advancement Program report two: Year three results from Arizona and year one results from South Carolina TAP schools. Santa Monica, CA: Milken Family Foundation. Retrieved from http://www.tapsystem.org",Grant Competition,Single Study Review,2,3,QED,Meets WWC standards with reservations,0,0,0,0,0,0,0,1,0,0,Language arts,palmetto achievement challenge test (pact): achievement scores english language arts (ela),False,12,6,6,6,6,12,,,,,.13,.13,,.8259781,,True,south carolina palmetto achievement challenge test (pact),literacy,broad,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5049,80616,82,Reading Partners,"Jacob, R. T., Armstrong, C., & Willard, J. A. (2015). Mobilizing volunteer tutors to improve student literacy: Implementation, impacts, and costs of the Reading Partners program. New York: MDRC.",Single Study Review,Single Study Review,2,3,RCT,Meets WWC standards without reservations,0,0,0,0,1,0,1,0,0,0,Alphabetics,test of word reading efficiency (towre),False,1147,585,562,585,562,1147,92.779999,91.370003,,,.11,.11,.0040000002,.06353379,,True,test of word reading efficiency (towre),literacy,narrow,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5050,80616,82,Reading Partners,"Jacob, R. T., Armstrong, C., & Willard, J. A. (2015). Mobilizing volunteer tutors to improve student literacy: Implementation, impacts, and costs of the Reading Partners program. New York: MDRC.",Single Study Review,Single Study Review,2,3,RCT,Meets WWC standards without reservations,0,0,0,0,1,0,1,0,0,0,Comprehension,"stanford achievement test, 10th edition (sat-10)",False,1146,579,567,579,567,1146,592.41998,588.94,,,.1,.1,.043000001,.09158159,,True,stanford achievement test (sat),literacy,broad,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5051,80616,82,Reading Partners,"Jacob, R. T., Armstrong, C., & Willard, J. A. (2015). Mobilizing volunteer tutors to improve student literacy: Implementation, impacts, and costs of the Reading Partners program. New York: MDRC.",Single Study Review,Single Study Review,2,3,RCT,Meets WWC standards without reservations,0,0,0,0,1,0,1,0,0,0,Reading fluency,aimsweb cbm words read correct,False,1151,589,562,589,562,1151,.059999999,-.029999999,,,.090000004,.090000004,.030999999,.12799682,,True,aimsweb,literacy,narrow,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4611,80700,1105,TAKE CHARGE,"Powers, L. E., Geenen, S., Powers, J., Pommier-Satya, S., Turner, A., Dalton, L. D., ...Swank, P. (2012). My life: Effects of a longitudinal, randomized study of self-determination enhancement on the transition outcomes of youth in foster care and special education. Children and Youth Services Review, 34(11), 2179Ã¢ÂÂ2187.",IES Performance Measure,Single Study Review,2,3,RCT,Meets WWC standards without reservations,0,0,0,0,0,0,1,0,0,0,Behavior,transition planning assessment,False,60,29,31,,,,27.969999,23.290001,6.8099999,11.93,.18000001,.47143549,.037999999,.48869568,,,researcher,behavior,researcher,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4609,80700,1105,TAKE CHARGE,"Powers, L. E., Geenen, S., Powers, J., Pommier-Satya, S., Turner, A., Dalton, L. D., ...Swank, P. (2012). My life: Effects of a longitudinal, randomized study of self-determination enhancement on the transition outcomes of youth in foster care and special education. Children and Youth Services Review, 34(11), 2179Ã¢ÂÂ2187.",IES Performance Measure,Single Study Review,2,3,RCT,Meets WWC standards without reservations,0,0,0,0,0,0,1,0,0,0,Behavior,mean number of goals identified,False,60,29,31,,,,2.25,1.96,1.42,1.16,-.12,.22153185,.37900001,.64399934,,,researcher,behavior,researcher,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4608,80700,1105,TAKE CHARGE,"Powers, L. E., Geenen, S., Powers, J., Pommier-Satya, S., Turner, A., Dalton, L. D., ...Swank, P. (2012). My life: Effects of a longitudinal, randomized study of self-determination enhancement on the transition outcomes of youth in foster care and special education. Children and Youth Services Review, 34(11), 2179Ã¢ÂÂ2187.",IES Performance Measure,Single Study Review,2,3,RCT,Meets WWC standards without reservations,0,0,0,0,0,0,1,0,0,0,Behavior,mean number of accomplishments identified,False,60,29,31,,,,2.9300001,1.37,1.67,.93000001,.82999998,1.1496595,,.0021310404,,,researcher,behavior,researcher,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4607,80700,1105,TAKE CHARGE,"Powers, L. E., Geenen, S., Powers, J., Pommier-Satya, S., Turner, A., Dalton, L. D., ...Swank, P. (2012). My life: Effects of a longitudinal, randomized study of self-determination enhancement on the transition outcomes of youth in foster care and special education. Children and Youth Services Review, 34(11), 2179Ã¢ÂÂ2187.",IES Performance Measure,Single Study Review,2,3,RCT,Meets WWC standards without reservations,0,0,0,0,0,0,1,0,0,0,Behavior,arc self-determination scale,False,60,29,31,,,,111.83,97.610001,15.16,24.639999,.41,.68082702,.0070000002,.11784881,,,arc self-determination scale,behavior,narrow,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4610,80700,1105,TAKE CHARGE,"Powers, L. E., Geenen, S., Powers, J., Pommier-Satya, S., Turner, A., Dalton, L. D., ...Swank, P. (2012). My life: Effects of a longitudinal, randomized study of self-determination enhancement on the transition outcomes of youth in foster care and special education. Children and Youth Services Review, 34(11), 2179Ã¢ÂÂ2187.",IES Performance Measure,Single Study Review,2,3,RCT,Meets WWC standards without reservations,0,0,0,0,0,0,1,0,0,0,Social-emotional development,quality of life questionnaire,False,60,29,31,,,,84.300003,75.809998,8.6499996,11.36,.57999998,.82619786,.003,.028524477,,,researcher,behavior,researcher,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4602,80701,1129,Response to Intervention- Tiered instruction in vocabulary training,"Pullen, P. C., Tuckwiller, E. D., Konold, T. R., Maynard, K. L., & Coyne, M. D. (2010). A tiered intervention model for early vocabulary instruction: The effects of tiered instruction for young students at risk for reading disability. Learning Disabilities Research & Practice, 25(3), 110ÃÂ¢ÃÂÃÂ123.",IES Performance Measure,Beginning Reading,2.0999999,3,RCT,Meets WWC standards without reservations,0,0,0,0,0,0,0,0,1,0,Comprehension,receptive level of word knowledge,False,89,45,44,,,,6.0900002,5.4299998,1.96,1.55,.37,.36980987,.050000001,.084444888,,True,researcher,literacy,researcher,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4601,80701,1129,Response to Intervention- Tiered instruction in vocabulary training,"Pullen, P. C., Tuckwiller, E. D., Konold, T. R., Maynard, K. L., & Coyne, M. D. (2010). A tiered intervention model for early vocabulary instruction: The effects of tiered instruction for young students at risk for reading disability. Learning Disabilities Research & Practice, 25(3), 110ÃÂ¢ÃÂÃÂ123.",IES Performance Measure,Beginning Reading,2.0999999,3,RCT,Meets WWC standards without reservations,0,0,0,0,0,0,0,0,1,0,Comprehension,contextual level of word knowledge,False,89,45,44,,,,4.4000001,3.27,1.64,1.87,.63999999,.63742024,,.0033209741,,True,researcher,literacy,researcher,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4600,80701,1129,Response to Intervention- Tiered instruction in vocabulary training,"Pullen, P. C., Tuckwiller, E. D., Konold, T. R., Maynard, K. L., & Coyne, M. D. (2010). A tiered intervention model for early vocabulary instruction: The effects of tiered instruction for young students at risk for reading disability. Learning Disabilities Research & Practice, 25(3), 110ÃÂ¢ÃÂÃÂ123.",IES Performance Measure,Beginning Reading,2.0999999,3,RCT,Meets WWC standards without reservations,0,0,0,0,0,0,0,0,1,0,Comprehension,expressive level of word knowledge,False,89,45,44,,,,3.6700001,2.6099999,2.22,2.01,.5,.49595565,,.020571763,,True,researcher,literacy,researcher,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5634,80702,1102,Interleaved practice,"Rohrer, D., Dedrick, R. F., & Burgess, K. (2014). The benefit of interleaved mathematics practice is not limited to superficially similar kinds of problems. Psychonomic Bulletin & Review, 21(5), 1323Ã¢ÂÂ1330.",Single Study Review,Primary Mathematics,3.0999999,3,RCT,Meets WWC standards without reservations,0,0,1,0,0,0,0,0,0,1,General Mathematics Achievement,percentage correct Ã¢ÂÂ full researcher-developed test,False,140,70,70,4,4,8,.72000003,.38,,,1.05,1.0373932,,.0043657431,.2,False,researcher,math,researcher,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4541,80893,207,Everyday MathematicsÃÂ®,"Waite, R. D. (2000). A study of the effects of Everyday Mathematics on student achievement of third-, fourth-, and fifth-grade students in a large north Texas urban school district (Doctoral dissertation). Available from ProQuest Dissertations and Theses database. (UMI No. 9992659)",Intervention Report,Primary Mathematics,3.0999999,3,QED,Meets WWC standards with reservations,1,0,0,0,0,0,0,0,0,1,General Mathematics Achievement,texas assessment of academic skills (taas): total math scale score,False,3436,732,2704,6,12,18,63.639999,59.799999,11.46,14.81,.27000001,.27106175,0,.30438539,.2,,texas assessment of academic skills (taas),math,broad,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4519,80922,665,Lindamood Phoneme SequencingÃÂÃÂ® (LiPSÃÂÃÂ®),"Gunn, B. K. (1996). An investigation of three approaches to teaching phonological awareness to first-grade students and the effects on word recognition (Doctoral dissertation). Available from ProQuest Dissertations and Theses database. (UMI No. 9706736)",Intervention Report,Beginning Reading,1,3,RCT,Meets WWC standards without reservations,0,0,0,0,1,0,0,0,1,0,Alphabetics,woodcock reading mastery test- revised (wrmt-r): word attack subtest,False,23,11,12,2,2,4,2.8199999,4.25,2.99,4.5799999,-.34999999,-.35300973,,.55514902,.2,,woodcock johnson,literacy,narrow,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
